"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ARD","Ardagh Group S.A.","11.94","$2.82B","2017","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/ard",
"ASC","Ardmore Shipping Corporation","5.13","$169.79M","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/asc",
"AFC","Ares Capital Corporation","24.5","$196M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/afc",
"ACRE","Ares Commercial Real Estate Corporation","7.25","$242.07M","2012","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/acre",
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","10.4","$238.32M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ardc",
"ARES","Ares Management Corporation","30.44","$7.16B","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/ares",
"ARES^A","Ares Management Corporation","25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ares^a",
"AGX","Argan, Inc.","37.2","$581.56M","n/a","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/agx",
"ARGD","Argo Group International Holdings, Ltd.","21.85","n/a","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/argd",
"ARGO","Argo Group International Holdings, Ltd.","37.39","$1.29B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/argo",
"ANET","Arista Networks, Inc.","200.57","$15.34B","2014","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/anet",
"AI","Arlington Asset Investment Corp","3.4","$125.17M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ai",
"AI^B","Arlington Asset Investment Corp","17.7911","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ai^b",
"AI^C","Arlington Asset Investment Corp","17.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ai^c",
"AIC","Arlington Asset Investment Corp","17.48","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","18.62","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aiw",
"ARLO","Arlo Technologies, Inc.","2.03","$155.68M","2018","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/arlo",
"AHH","Armada Hoffler Properties, Inc.","10.09","$784.64M","2013","Finance","Real Estate","https://old.nasdaq.com/symbol/ahh",
"AHH^A","Armada Hoffler Properties, Inc.","22.875","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahh^a",
"ARR","ARMOUR Residential REIT, Inc.","11.51","$678.25M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/arr",
"ARR^C","ARMOUR Residential REIT, Inc.","18.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/arr^c",
"AFI","Armstrong Flooring, Inc.","2.03","$43.69M","2016","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","83.47","$4.01B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","54.12","$4.36B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","80.78","$15.32B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","22.28","$1.75B","2013","Finance","Investment Managers","https://old.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","11.23","$216.63M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","60.82","$1.17B","2002","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/abg",
"ASX","ASE Technology Holding Co., Ltd.","3.97","$8.45B","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/asx",
"ASGN","ASGN Incorporated","34.84","$1.85B","1992","Technology","Professional Services","https://old.nasdaq.com/symbol/asgn",
"AHT","Ashford Hospitality Trust Inc","0.8393","$85.61M","2003","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/aht",
"AHT^D","Ashford Hospitality Trust Inc","12.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^d",
"AHT^F","Ashford Hospitality Trust Inc","8.1075","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^f",
"AHT^G","Ashford Hospitality Trust Inc","8.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^g",
"AHT^H","Ashford Hospitality Trust Inc","8.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^h",
"AHT^I","Ashford Hospitality Trust Inc","8.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aht^i",
"ASH","Ashland Global Holdings Inc.","51.48","$3.1B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/ash",
"ASPN","Aspen Aerogels, Inc.","5.84","$155.31M","2014","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/aspn",
"AHL^C","Aspen Insurance Holdings Limited","20","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^c",
"AHL^D","Aspen Insurance Holdings Limited","21.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^d",
"AHL^E","Aspen Insurance Holdings Limited","20.63","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ahl^e",
"AMK","AssetMark Financial Holdings, Inc.","21.02","$1.52B","2019","Finance","Investment Managers","https://old.nasdaq.com/symbol/amk",
"ASB","Associated Banc-Corp","13.3","$2.08B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asb",
"ASB^C","Associated Banc-Corp","24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^c",
"ASB^D","Associated Banc-Corp","22.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^d",
"ASB^E","Associated Banc-Corp","23.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asb^e",
"AC","Associated Capital Group, Inc.","29.72","$666.44M","2015","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","105.35","$6.29B","2004","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/aiz",
"AIZP","Assurant, Inc.","106.17","$305.24M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/aizp",
"AGO","Assured Guaranty Ltd.","29.08","$2.69B","2004","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ago",
"AGO^B","Assured Guaranty Ltd.","25.0289","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^b",
"AGO^E","Assured Guaranty Ltd.","25.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^e",
"AGO^F","Assured Guaranty Ltd.","23.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ago^f",
"AZN","Astrazeneca PLC","42.36","$111.17B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/azn",
"HOME","At Home Group Inc.","2.18","$139.75M","2016","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/home",
"T","AT&T Inc.","30.6","$219.8B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/t",
"T^A","AT&T Inc.","23.71","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/t^a",
"T^C","AT&T Inc.","21.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/t^c",
"TBB","AT&T Inc.","25.39","n/a","2017","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tbb",
"TBC","AT&T Inc.","25.8","n/a","2018","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tbc",
"ATTO","Atento S.A.","1.35","$101.8M","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atto",
"ATH","Athene Holding Ltd.","27.72","$5.65B","2016","Finance","Life Insurance","https://old.nasdaq.com/symbol/ath",
"ATH^A","Athene Holding Ltd.","23.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ath^a",
"ATH^B","Athene Holding Ltd.","21.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ath^b",
"ATKR","Atkore International Group Inc.","22.3","$1.06B","2016","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.11","$225.71M","n/a","Energy","Electric Utilities: Central","https://old.nasdaq.com/symbol/at",
"ATCO","Atlas Corp.","8.65","$1.87B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/atco",
"ATCO^D","Atlas Corp.","19.935","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^d",
"ATCO^E","Atlas Corp.","19.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^e",
"ATCO^G","Atlas Corp.","19.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^g",
"ATCO^H","Atlas Corp.","18.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^h",
"ATCO^I","Atlas Corp.","19.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/atco^i",
"ATO","Atmos Energy Corporation","96.27","$11.77B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ato",
"ACB","Aurora Cannabis Inc.","0.905","$1.06B","2018","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/acb",
"ATHM","Autohome Inc.","71.12","$8.4B","2013","Technology","EDP Services","https://old.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","49.84","$4.35B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","31.35","$2.81B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","884.99","$20.67B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/azo",
"AVLR","Avalara, Inc.","78.56","$6.13B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/avlr",
"AVB","AvalonBay Communities, Inc.","151.06","$21.25B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","44.85","$13.86B","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/agr",
"AVNS","Avanos Medical, Inc.","25.58","$1.22B","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/avns",
"AVTR","Avantor, Inc.","12.09","$6.93B","2019","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/avtr",
"AVTR^A","Avantor, Inc.","44.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/avtr^a",
"AVYA","Avaya Holdings Corp.","9.07","$843.36M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/avya",
"AVY","Avery Dennison Corporation","101.99","$8.5B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/avy",
"AVH","Avianca Holdings S.A.","1.03","$128.36M","2013","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/avh",
"AVA","Avista Corporation","40.26","$2.71B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ava",
"AVX","AVX Corporation","21.72","$3.68B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/avx",
"AXTA","Axalta Coating Systems Ltd.","17.47","$4.11B","2014","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/axta",
"AXS","Axis Capital Holdings Limited","39.44","$3.31B","2003","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/axs",
"AXS^E","Axis Capital Holdings Limited","22.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/axs^e",
"AX","Axos Financial, Inc.","18.62","$1.14B","2018","Finance","Savings Institutions","https://old.nasdaq.com/symbol/ax",
"AXO","Axos Financial, Inc.","23.7292","n/a","2018","Finance","Savings Institutions","https://old.nasdaq.com/symbol/axo",
"AZUL","Azul S.A.","12.33","$1.4B","2017","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/azul",
"AZRE","Azure Power Global Limited","13.52","$644.04M","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/azre",
"AZZ","AZZ Inc.","28.39","$744.95M","n/a","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","16.74","$1.07B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/bgs",
"BW","Babcock","1.22","$56.54M","2015","Capital Goods","Building Products","https://old.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","11.11","$222.91M","2012","n/a","n/a","https://old.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","53.74","$1.56B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/bmi",
"BCSF","Bain Capital Specialty Finance, Inc.","11.42","$589.84M","2018","n/a","n/a","https://old.nasdaq.com/symbol/bcsf",
"BKR","Baker Hughes Company","12.4","$12.78B","2017","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/bkr",
"BBN","BalckRock Taxable Municipal Bond Trust","22.32","$1.27B","2010","n/a","n/a","https://old.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","62.56","$20.38B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/bll",
"BANC","Banc of California, Inc.","8.92","$454M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/banc",
"BANC^D","Banc of California, Inc.","22.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","21.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banc^e",
"BBAR","Banco BBVA Argentina S.A.","2.59","$528.93M","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bbar",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","3.62","$24.09B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","4.46","$35.82B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","3.8","$30.52B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","15.75","$7.96B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","12.72","$503.74M","1992","Finance","Commercial Banks","https://old.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","5.98","$44.64B","2009","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","13.87","$6.53B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsac",
"BSMX","Banco Santander Mexico, S.A., Institucion de Ban","3.4","$4.62B","2012","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bsmx",
"SAN","Banco Santander, S.A.","2.65","$44.02B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/san",
"SAN^B","Banco Santander, S.A.","21.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/san^b",
"CIB","BanColombia S.A.","26.24","$6.31B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/cib",
"BXS","BancorpSouth Bank","18.2","$1.9B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxs",
"BXS^A","BancorpSouth Bank","22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxs^a",
"BAC","Bank of America Corporation","22.72","$198.23B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bac",
"BAC^A","Bank of America Corporation","25.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^a",
"BAC^B","Bank of America Corporation","25.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^b",
"BAC^C","Bank of America Corporation","25.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^c",
"BAC^E","Bank of America Corporation","21.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^e",
"BAC^K","Bank of America Corporation","25.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^k",
"BAC^L","Bank of America Corporation","1280","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^l",
"BAC^M","Bank of America Corporation","24.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^m",
"BAC^N","Bank of America Corporation","23.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bac^n",
"BML^G","Bank of America Corporation","18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^g",
"BML^H","Bank of America Corporation","18.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^h",
"BML^J","Bank of America Corporation","20.7206","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^j",
"BML^L","Bank of America Corporation","21.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bml^l",
"BOH","Bank of Hawaii Corporation","56.53","$2.26B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/boh",
"BMO","Bank Of Montreal","49.81","$31.86B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bmo",
"NTB","Bank of N.T. Butterfield & Son Limited (The)","17.78","$984.29M","2016","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ntb",
"BNS","Bank of Nova Scotia (The)","41.4","$50.22B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bns",
"BKU","BankUnited, Inc.","20.35","$1.91B","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/bku",
"BCS","Barclays PLC","5.17","$22.4B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bcs",
"BBDC","Barings BDC, Inc.","7.45","$364.68M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbdc",
"MCI","Barings Corporate Investors","12.67","$355.45M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mci",
"MPV","Barings Participation Investors","11.5","$170.06M","1988","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/mpv",
